id_patrulheiro,nivel,tempo_jogo_horas,medalhas_pt,raca,quest_sucess,ki_maximo,stamina_maxima,mentor_atual
PT-1412,115.0,338.8,216.0,Saiyan,63.21,17.0,153.0,gohan (adult) and videl
PT-1413,39.0,58.9,819.0, Saiyan  ,27.43,60.0,71.0,gohan (future)
PT-1414,95.0,316.8,369.0,Saiyan,46.36,150.0,71.0,pan  
PT-1415,,196.9,1281.0, Saiyan   ,53.27,132.0,86.0,tien
PT-1416,53.0,162.5,212.0,Frieza,48.07,84.0,109.0,gohan (kid)
PT-1417,,206.6,442.0,   Human,67.86,148.0,19.0,majin buu
PT-1418,-5.0,159.0,324.0, Human   ,55.45,146.0,78.0,gohan (adult) and videl
PT-1419,89.0,247.8,,  Saiyan  ,47.28,158.0,122.0,captain ginyu
PT-1420,71.0,175.8,368.0,Human,45.41,105.0,34.0,krillin
PT-1421,66.0,219.2,1426.0,Human,52.3,70.0,93.0,captain ginyu
PT-1422,66.0,239.8,537.0,Frieza,50.44,0.0,91.0,krillin
PT-1423,78.0,154.3,306.0,Saiyan,47.38,132.0,26.0,gohan (kid)
PT-1424,98.0,198.6,164.0,,38.31,129.0,102.0,android 16
PT-1425,74.0,132.1,175.0,Saiyan,44.2,95.0,57.0,yamcha
PT-1426,52.0,128.7,357.0,Human,36.94,44.0,83.0,cell
PT-1427,86.0,217.0,337.0,Frieza  ,47.14,137.0,117.0,android 18
PT-1428,88.0,267.2,431.0,Human,51.89,90.0,108.0,zarbon
PT-1429,83.0,254.6,,Majin,59.73,95.0,91.0,vegeta
PT-1430,85.0,125.3,466.0,,53.7,96.0,101.0,whis
PT-1431,65.0,136.5,913.0,   Frieza   ,53.92,100.0,28.0,frieza
PT-1432,51.0,149.6,1305.0,Saiyan,28.33,25.0,64.0,broly
PT-1433,53.0,119.8,158.0,Saiyan,38.76,95.0,35.0,   zarbon 
PT-1434,,59.1,305.0,Human,20.0,31.0,97.0,cooler
PT-1435,75.0,165.2,295.0,Frieza,46.59,63.0,110.0,goku
PT-1436,68.0,176.5,538.0,Human,38.83,120.0,105.0,yamcha
PT-1437,61.0,113.8,237.0,Saiyan,54.65,39.0,141.0,raditz
PT-1438,11.0,34.3,,Human,27.68,74.0,25.0,whis
PT-1439,,89.8,506.0,Saiyan,46.12,70.0,40.0,zarbon
PT-1440,92.0,253.3,458.0,Saiyan,53.37,38.0,80.0,gohan (kid)
PT-1441,57.0,164.5,1281.0,Saiyan,34.64,130.0,6.0,zamasu
PT-1442,77.0,260.3,488.0,   Saiyan,42.39,104.0,23.0,tien
PT-1443,42.0,83.6,627.0,Majin,38.92,79.0,84.0,cooler
PT-1444,99.0,180.2,314.0,Saiyan,74.08,149.0,43.0,hercule
PT-1445,67.0,120.0,217.0,Saiyan,50.1,144.0,34.0,hercule
PT-1446,76.0,166.4,342.0,Human,47.4,99.0,79.0,zarbon
PT-1447,117.0,242.3,1830.0, Saiyan  ,65.29,148.0,,krillin
PT-1448,100.0,291.7,720.0,Saiyan,59.75,125.0,135.0,gotenks
PT-1449,64.0,111.4,581.0,Saiyan,61.81,67.0,77.0,gohan (adult) and videl
PT-1450,58.0,68.8,274.0,Saiyan,53.07,13.0,39.0,raditz
PT-1451,63.0,126.4,851.0,Human,47.28,89.0,113.0,nappa
PT-1452,80.0,239.9,218.0,Saiyan,52.88,149.0,115.0,captain ginyu
PT-1453,68.0,216.6,192.0,Saiyan,49.59,108.0,21.0,yamcha
PT-1454,62.0,172.0,352.0, Saiyan  ,48.75,37.0,83.0, gohan (adult) and videl
PT-1455,99.0,260.1,1592.0,Saiyan,56.29,153.0,71.0,whis
PT-1456,68.0,194.0,1539.0,Saiyan,40.45,72.0,48.0,gohan (kid)
PT-1457,,348.4,376.0,Saiyan,74.66,39.0,186.0,whis
PT-1458,72.0,139.3,329.0,Saiyan,48.98,128.0,85.0,gohan (adult) and videl
PT-1459,106.0,286.2,184.0,,69.99,77.0,95.0,lord slug
PT-1460,77.0,237.2,,Namekian  ,63.97,163.0,,gohan (future)
PT-1461,89.0,168.9,543.0,Saiyan  ,59.76,147.0,127.0,nappa
PT-1462,,155.9,791.0,Saiyan,45.27,66.0,41.0,whis
PT-1463,53.0,112.0,851.0,Human,66.8,91.0,46.0,tien
PT-1464,79.0,196.4,438.0,Saiyan,53.26,190.0,,   dodoria
PT-1465,90.0,140.0,688.0,Majin,47.28,142.0,32.0,frieza
PT-1466,71.0,206.8,324.0,Saiyan,46.15,96.0,119.0,yamcha
PT-1467,44.0,122.0,680.0, Human,50.01,181.0,0.0,lord slug
PT-1468,43.0,76.9,363.0,Frieza ,26.85,69.0,50.0,dodoria
PT-1469,41.0,100.1,649.0,Saiyan,30.38,86.0,0.0,dodoria
PT-1470,35.0,69.5,618.0,Saiyan,42.85,21.0,12.0,cooler
PT-1471,72.0,100.8,,Human,46.63,21.0,132.0,yamcha 
PT-1472,93.0,323.8,794.0,Frieza,56.32,93.0,137.0,piccolo
PT-1473,70.0,176.8,192.0,Saiyan,56.59,88.0,125.0,piccolo
PT-1474,,78.5,260.0,Human,24.27,63.0,0.0,jaco
PT-1475,66.0,113.1,419.0,Saiyan,34.65,26.0,34.0,hercule
PT-1476,,218.2,-390.0,Human,35.69,110.0,90.0,captain ginyu
PT-1477,112.0,266.6,386.0,Saiyan,69.45,86.0,137.0,android 16
PT-1478,41.0,116.9,394.0,Human,38.47,87.0,,android 16
PT-1479,62.0,99.8,1081.0,Saiyan,39.26,117.0,50.0,raditz
PT-1480,104.0,161.9,537.0,Human,52.33,97.0,58.0,tien   
PT-1481,,184.9,914.0,Saiyan ,49.44,55.0,152.0,  frieza
PT-1482,81.0,125.4,591.0,Human,61.33,,68.0,raditz
PT-1483,72.0,217.5,357.0,Majin,42.11,123.0,82.0,broly
PT-1484,77.0,140.4,534.0,Namekian,45.5,98.0,87.0,raditz
PT-1485,86.0,250.3,763.0,  Frieza  ,44.88,158.0,134.0,frieza
PT-1486,54.0,178.0,1008.0,Human,38.66,77.0,30.0,zarbon
PT-1487,88.0,233.2,455.0,Human,57.9,76.0,138.0,majin buu
PT-1488,43.0,46.8,183.0,Saiyan,54.12,24.0,9.0,   jaco   
PT-1489,77.0,220.5,1719.0, Frieza ,52.54,87.0,131.0,   zarbon
PT-1490,74.0,246.3,2514.0, Human,49.17,120.0,13.0, krillin
PT-1491,58.0,110.7,121.0,Saiyan,50.1,132.0,66.0,android 16
PT-1492,250.0,124.4,1447.0,Saiyan,53.57,87.0,144.0,yamcha
PT-1493,58.0,184.6,705.0,Majin,38.58,125.0,98.0,tien
PT-1494,49.0,87.0,337.0,Namekian,58.02,61.0,81.0,android 16
PT-1495,63.0,186.0,253.0,Majin,45.0,49.0,32.0,tien
PT-1496,48.0,147.5,913.0,Human,41.09,16.0,34.0,yamcha  
PT-1497,76.0,122.7,,,54.81,71.0,137.0,zarbon
PT-1498,47.0,100.9,267.0,Frieza,41.57,17.0,82.0,zarbon
PT-1499,84.0,230.1,311.0,Human,65.8,178.0,124.0,whis
PT-1500,46.0,92.0,528.0,Human,33.68,84.0,65.0,gohan (kid)
PT-1501,59.0,189.4,715.0, Human,49.87,73.0,60.0,vegeta
PT-1502,58.0,121.6,1008.0,Human,44.52,145.0,101.0,cell
PT-1503,97.0,205.4,922.0,Majin,66.66,56.0,108.0,gotenks
PT-1504,77.0,266.5,493.0,Human,49.08,86.0,77.0,nappa
PT-1505,66.0,145.8,909.0, Namekian ,43.6,163.0,20.0,android 18
PT-1506,,262.7,329.0,Namekian,57.86,88.0,124.0,android 18
PT-1507,28.0,31.7,,Saiyan,34.06,150.0,67.0,gohan (kid)
PT-1508,69.0,138.2,329.0, Saiyan,41.04,117.0,54.0,yamcha
PT-1509,110.0,197.8,304.0,Human,74.76,170.0,154.0, cell   
PT-1510,73.0,210.1,337.0,Human,55.06,142.0,91.0,raditz
PT-1511,71.0,207.6,277.0,Human,47.81,87.0,90.0,nappa
PT-1512,81.0,276.8,374.0,Namekian,48.65,75.0,122.0,frieza
PT-1513,88.0,291.8,715.0,Saiyan  ,58.11,96.0,118.0,yamcha   
PT-1514,30.0,79.0,1379.0,   Saiyan  ,37.28,15.0,63.0,raditz
PT-1515,36.0,117.2,175.0,Namekian,21.65,56.0,48.0,zarbon
PT-1516,74.0,169.1,228.0,   Frieza ,52.61,89.0,161.0,broly
PT-1517,56.0,184.6,,Saiyan  ,47.62,142.0,40.0,hercule
PT-1518,96.0,283.9,780.0,Saiyan,39.58,131.0,127.0,gohan (kid)
PT-1519,64.0,212.3,436.0,Saiyan,47.17,176.0,71.0,gohan (kid)
PT-1520,,79.8,,Human,37.96,0.0,70.0,hit 
PT-1521,45.0,129.2,758.0,Human,42.65,17.0,111.0,  android 16
PT-1522,15.0,44.5,875.0,Saiyan,32.42,28.0,28.0,cell
PT-1523,,88.8,487.0,Saiyan,43.38,142.0,100.0,krillin
PT-1524,66.0,110.3,302.0,   Human,38.08,78.0,87.0,tien
PT-1525,62.0,225.7,580.0,Human,30.4,21.0,48.0,gohan (kid)
PT-1526,92.0,194.7,428.0,   Human,65.54,94.0,145.0,   gotenks  
PT-1527,94.0,170.3,426.0,Saiyan,63.22,57.0,124.0,whis
PT-1528,999.0,150.0,362.0,Saiyan,56.15,28.0,60.0,piccolo
PT-1529,27.0,84.0,858.0,Saiyan,25.0,132.0,93.0,lord slug  
PT-1530,-1.0,216.6,572.0,Frieza,59.23,82.0,54.0,broly
PT-1531,81.0,261.4,917.0,Saiyan   ,40.38,102.0,86.0,broly
PT-1532,76.0,263.2,1099.0,Human,43.44,,66.0,dodoria
PT-1533,90.0,257.6,649.0,Human,57.01,92.0,123.0,raditz
PT-1534,47.0,134.0,364.0,Namekian,44.11,,44.0,goku
PT-1535,110.0,251.5,920.0,Saiyan,77.43,106.0,137.0,gohan (kid)
PT-1536,51.0,151.9,652.0,Saiyan,38.48,84.0,89.0,raditz
PT-1537,85.0,166.3,2350.0,Namekian,47.07,155.0,74.0,piccolo
PT-1538,36.0,68.3,594.0,Saiyan,27.06,97.0,128.0,captain ginyu 
PT-1539,51.0,169.8,749.0,Human,34.9,22.0,36.0,tien   
PT-1540,100.0,335.4,587.0,Saiyan,77.77,150.0,44.0,frieza
PT-1541,65.0,139.2,464.0,Frieza,52.05,101.0,110.0,jaco
PT-1542,,259.8,422.0,Majin,63.7,75.0,5.0,  captain ginyu   
PT-1543,75.0,185.5,588.0, Saiyan,48.09,97.0,142.0,gohan (future)
PT-1544,68.0,151.6,674.0,Namekian,47.19,107.0,82.0,beerus
PT-1545,97.0,191.6,985.0,Majin,64.39,109.0,41.0,hercule
PT-1546,250.0,105.7,593.0,Human,41.95,101.0,38.0,cooler   
PT-1547,34.0,106.7,373.0,  Saiyan,31.27,23.0,0.0,broly
PT-1548,54.0,138.8,405.0,Saiyan,36.2,153.0,83.0,frieza
PT-1549,81.0,189.1,223.0,Human,48.82,18.0,34.0,piccolo
PT-1550,78.0,153.3,1335.0,Saiyan,51.59,116.0,105.0,pan
PT-1551,39.0,96.1,356.0,Namekian,29.03,76.0,45.0,captain ginyu
PT-1552,56.0,146.9,880.0,Saiyan,44.69,101.0,50.0,whis
PT-1553,,205.8,582.0,Human,45.48,48.0,91.0,vegeta
PT-1554,63.0,106.4,591.0,   Saiyan   ,43.77,127.0,99.0,nappa
PT-1555,42.0,117.1,459.0,Human,30.18,59.0,105.0,majin buu
PT-1556,57.0,137.1,307.0,  Saiyan ,43.64,28.0,45.0,android 18
PT-1557,55.0,113.0,276.0,,37.96,30.0,67.0,zarbon
PT-1558,85.0,165.7,1390.0,Saiyan,54.37,103.0,64.0,broly
PT-1559,86.0,181.6,528.0,Human,63.19,35.0,97.0,captain ginyu
PT-1560,67.0,151.5,968.0,Saiyan,36.78,156.0,46.0,krillin
PT-1561,62.0,145.3,1131.0,   Majin   ,62.19,,56.0,cell
PT-1562,73.0,154.6,385.0,Saiyan,48.62,161.0,64.0, tien   
PT-1563,54.0,90.3,635.0,Human,44.89,142.0,80.0,dodoria
PT-1564,47.0,128.4,506.0,Human,32.78,54.0,63.0,piccolo
PT-1565,51.0,63.0,246.0,Saiyan,49.54,36.0,86.0,raditz
PT-1566,57.0,96.6,441.0,Saiyan,41.79,0.0,66.0,bardock
PT-1567,47.0,119.1,701.0,Saiyan,35.65,51.0,40.0,yamcha
PT-1568,73.0,157.8,365.0,Human,44.6,159.0,,majin buu
PT-1569,85.0,161.0,405.0,Frieza,51.85,65.0,,android 18
PT-1570,38.0,75.5,444.0,Saiyan,38.55,52.0,79.0,piccolo
PT-1571,71.0,98.9,1749.0,Majin,49.78,65.0,68.0,pan
PT-1572,66.0,134.7,164.0,Human,46.08,98.0,84.0,piccolo
PT-1573,77.0,135.5,666.0,Human,45.11,143.0,93.0,captain ginyu
PT-1574,70.0,110.6,423.0,Human,41.85,24.0,143.0,hercule
PT-1575,41.0,134.8,335.0,Frieza,32.71,9.0,74.0,majin buu
PT-1576,45.0,149.3,417.0,Human,41.68,125.0,64.0,nappa
PT-1577,71.0,140.5,735.0,Namekian,53.7,116.0,52.0,   gotenks   
PT-1578,91.0,182.0,761.0,Saiyan,62.78,92.0,126.0,goku
PT-1579,26.0,35.5,551.0,   Majin,30.39,119.0,37.0,  dodoria   
PT-1580,77.0,233.5,-317.0,Frieza,53.87,37.0,23.0,android 16
PT-1581,94.0,280.7,1055.0, Frieza  ,56.25,142.0,88.0,nappa
PT-1582,67.0,105.8,804.0,Saiyan,32.86,81.0,85.0,nappa
PT-1583,81.0,156.2,355.0,Namekian,50.67,119.0,54.0,   dodoria 
PT-1584,56.0,112.5,663.0,Saiyan,39.4,0.0,64.0, piccolo  
PT-1585,68.0,224.8,665.0,Human,38.89,74.0,75.0,cell
PT-1586,38.0,126.4,302.0,Saiyan,30.66,90.0,54.0,yamcha 
PT-1587,23.0,53.8,192.0,Human,30.28,46.0,95.0,  krillin
PT-1588,89.0,233.7,146.0,Saiyan,46.53,,40.0,zarbon
PT-1589,-1.0,102.4,514.0,Saiyan,34.31,119.0,146.0,tien
PT-1590,61.0,172.6,,Saiyan,56.78,40.0,71.0,frieza
PT-1591,42.0,146.5,242.0,Saiyan,23.98,97.0,83.0,captain ginyu
PT-1592,42.0,78.7,923.0,Saiyan  ,35.33,24.0,65.0,yamcha
PT-1593,67.0,72.1,540.0,Namekian,37.47,86.0,8.0,raditz
PT-1594,55.0,151.9,1107.0,Majin,35.99,100.0,26.0,krillin
PT-1595,78.0,187.2,,Majin,49.62,59.0,64.0,cooler
PT-1596,79.0,253.8,260.0,  Majin ,43.7,125.0,125.0,gohan (kid)
PT-1597,76.0,157.9,-188.0,Saiyan,54.99,71.0,28.0,lord slug
PT-1598,75.0,266.1,737.0,Human,60.81,67.0,48.0,  android 18
PT-1599,102.0,201.9,355.0,Human,67.53,140.0,108.0,vegeta
PT-1600,49.0,95.2,207.0,Saiyan,47.8,36.0,83.0,krillin
PT-1601,69.0,154.7,523.0,Human,36.56,50.0,96.0,nappa
PT-1602,93.0,171.8,270.0,Majin,55.26,146.0,56.0,nappa
PT-1603,95.0,191.2,965.0,Human,61.74,110.0,,nappa
PT-1604,42.0,108.7,386.0,Majin,43.77,5.0,81.0,goku
PT-1605,64.0,91.7,1387.0,Saiyan,59.63,115.0,132.0,yamcha
PT-1606,97.0,190.4,138.0,Majin,67.35,,84.0,gohan (kid)
PT-1607,80.0,147.5,534.0,Saiyan  ,59.17,38.0,40.0,gotenks
PT-1608,74.0,129.3,1162.0,   Namekian  ,70.67,0.0,65.0,pan
PT-1609,66.0,261.2,289.0,Saiyan,47.17,119.0,92.0,dodoria
PT-1610,62.0,214.9,448.0,Human,42.49,45.0,64.0,frieza
PT-1611,76.0,101.5,,Human,51.82,41.0,139.0,krillin 
PT-1612,-5.0,193.4,,Saiyan,38.68,108.0,112.0,gohan (adult) and videl
PT-1613,69.0,190.6,-469.0,Saiyan,48.14,117.0,86.0,cooler
PT-1614,72.0,245.6,227.0,Saiyan,34.99,56.0,2.0,dodoria
PT-1615,56.0,116.9,461.0, Human  ,38.16,111.0,42.0,   gohan (kid)
PT-1616,81.0,158.9,672.0,Frieza,51.48,177.0,65.0,zarbon
PT-1617,,287.1,433.0,  Saiyan  ,78.8,186.0,90.0,lord slug
PT-1618,34.0,133.1,270.0,Human,42.49,105.0,61.0,tien
PT-1619,76.0,229.2,,Namekian,42.69,103.0,92.0,captain ginyu
PT-1620,55.0,131.0,,Human,58.61,56.0,2.0,krillin
PT-1621,82.0,174.5,264.0,Namekian,53.99,93.0,120.0,hercule
PT-1622,71.0,216.8,227.0,Saiyan,50.32,104.0,80.0,piccolo
PT-1623,,276.9,278.0,   Saiyan  ,41.06,48.0,104.0,beerus
PT-1624,94.0,226.5,683.0,Saiyan,52.64,74.0,126.0,dodoria
PT-1625,74.0,212.0,581.0,Saiyan,58.0,32.0,51.0,dodoria
PT-1626,93.0,224.0,792.0,Human,58.56,114.0,145.0, nappa 
PT-1627,23.0,67.8,405.0,Namekian,30.06,52.0,40.0,captain ginyu
PT-1628,102.0,262.5,283.0,   Saiyan   ,62.62,85.0,162.0,nappa
PT-1629,78.0,234.7,855.0,  Frieza   ,39.65,125.0,49.0,nappa 
PT-1630,92.0,340.8,,Saiyan,56.03,62.0,152.0,piccolo
PT-1631,46.0,102.7,551.0,Saiyan,49.67,39.0,26.0,nappa
PT-1632,53.0,121.7,194.0,Namekian,49.89,104.0,169.0,gohan (adult) and videl
PT-1633,73.0,170.3,350.0,Namekian,48.2,126.0,43.0,raditz
PT-1634,70.0,114.6,903.0,Human,60.51,54.0,121.0,gohan (adult) and videl
PT-1635,76.0,147.0,321.0,Saiyan,40.33,100.0,69.0,turles
PT-1636,92.0,148.6,803.0,Saiyan,49.03,72.0,123.0,   android 16
PT-1637,35.0,75.1,122.0,Saiyan,48.91,50.0,53.0,krillin
PT-1638,999.0,141.4,352.0,Majin,60.22,107.0,49.0,frieza
PT-1639,70.0,143.7,445.0,Saiyan,45.69,108.0,0.0,gotenks
PT-1640,66.0,207.7,1402.0,Human,45.96,96.0,177.0,  vegeta
PT-1641,,100.7,244.0,Saiyan,29.95,74.0,62.0,gohan (kid)
PT-1642,80.0,226.2,,Human,54.21,51.0,0.0,nappa
PT-1643,22.0,33.7,929.0,Saiyan,30.38,63.0,58.0,zarbon
PT-1644,83.0,228.2,320.0,Human,53.36,118.0,116.0,tien
PT-1645,40.0,67.1,394.0, Human,26.72,90.0,29.0,  raditz  
PT-1646,-5.0,162.3,536.0,Frieza  ,50.52,58.0,51.0,android 18
PT-1647,,182.1,203.0,Namekian,42.96,121.0,,dodoria
PT-1648,93.0,230.8,375.0,Human   ,49.31,52.0,143.0,raditz
PT-1649,66.0,117.1,1060.0,Saiyan ,56.53,66.0,80.0,pan
PT-1650,56.0,133.7,674.0,Frieza,59.76,64.0,128.0,gohan (kid)
PT-1651,60.0,175.3,449.0,Namekian,59.54,28.0,117.0,yamcha
PT-1652,95.0,193.0,527.0,Namekian,63.2,94.0,87.0,piccolo
PT-1653,81.0,237.0,698.0,   Human,50.28,104.0,24.0,gohan (kid)
PT-1654,62.0,115.8,783.0,Saiyan,44.24,7.0,64.0, captain ginyu  
PT-1655,65.0,151.3,353.0,Majin,49.24,66.0,97.0,tien
PT-1656,39.0,94.4,1237.0,Saiyan,32.24,0.0,60.0,turles
PT-1657,78.0,174.2,1086.0,Saiyan,61.75,174.0,110.0,broly 
PT-1658,35.0,88.0,740.0,  Saiyan,20.0,66.0,89.0,nappa 
PT-1659,85.0,207.9,297.0,Human,51.63,103.0,111.0, hercule 
PT-1660,73.0,141.1,267.0,Saiyan   ,55.61,98.0,70.0,cooler
PT-1661,118.0,375.4,405.0,Human ,60.44,149.0,133.0,  gotenks   
PT-1662,48.0,134.6,511.0,Human,37.28,108.0,153.0,gohan (kid)
PT-1663,68.0,119.8,171.0,Human,51.95,22.0,,cooler
PT-1664,106.0,369.0,663.0,Saiyan,74.55,167.0,124.0,   tien   
PT-1665,94.0,283.0,1067.0,Frieza,47.25,155.0,169.0, krillin   
PT-1666,56.0,154.1,696.0,Saiyan,31.46,72.0,22.0,broly
PT-1667,74.0,117.7,328.0,  Saiyan,42.03,84.0,122.0,gohan (kid)
PT-1668,999.0,103.9,306.0,Human,35.7,0.0,124.0,zarbon
PT-1669,76.0,210.8,590.0,Saiyan,38.67,41.0,24.0,  raditz  
PT-1670,56.0,91.2,449.0,Human,34.62,96.0,98.0, broly   
PT-1671,68.0,126.8,643.0,Saiyan,57.07,132.0,67.0,vegeta
PT-1672,38.0,130.1,707.0,Namekian,32.7,90.0,54.0,piccolo
PT-1673,,155.1,949.0,Saiyan,49.45,85.0,68.0,cooler
PT-1674,79.0,107.6,250.0,Frieza,43.96,170.0,138.0,piccolo
PT-1675,65.0,115.0,563.0,Human,51.07,122.0,71.0,raditz
PT-1676,38.0,90.6,396.0,Saiyan,50.21,45.0,38.0, android 16  
PT-1677,90.0,238.0,464.0,Human,48.9,189.0,75.0,goku
PT-1678,,260.5,828.0,Saiyan,64.6,48.0,70.0,majin buu
PT-1679,55.0,92.2,883.0,Frieza,44.92,15.0,25.0,yamcha
PT-1680,64.0,103.7,1140.0,Majin,45.73,64.0,56.0,gohan (kid)
PT-1681,40.0,130.1,636.0, Human,39.2,32.0,63.0,hercule
PT-1682,49.0,108.9,461.0,Saiyan,42.72,55.0,80.0,gohan (kid)
PT-1683,59.0,144.2,423.0,Frieza,58.46,109.0,119.0,lord slug   
PT-1684,95.0,312.0,174.0,Human,62.16,105.0,106.0,dodoria 
PT-1685,57.0,165.3,1101.0,Human,47.13,75.0,51.0,broly
PT-1686,83.0,185.5,406.0,Saiyan,49.83,99.0,48.0,   nappa
PT-1687,59.0,182.1,667.0,Saiyan,50.31,0.0,83.0, pan   
PT-1688,75.0,112.1,741.0,Majin,42.35,29.0,78.0, vegeta
PT-1689,67.0,245.3,233.0,  Human,47.67,68.0,74.0,lord slug
PT-1690,87.0,230.3,283.0,Namekian   ,77.87,66.0,101.0,piccolo
PT-1691,59.0,144.1,1247.0,Human ,23.57,68.0,92.0,captain ginyu
PT-1692,39.0,151.0,587.0,Human,37.47,117.0,68.0,gohan (kid)
PT-1693,42.0,116.8,348.0,Human,38.97,61.0,53.0,krillin  
PT-1694,59.0,136.2,457.0,   Majin,41.78,24.0,39.0,zarbon
PT-1695,45.0,89.5,946.0,Saiyan,36.36,34.0,37.0,piccolo
PT-1696,78.0,224.7,863.0, Namekian   ,51.93,161.0,119.0,goku
PT-1697,61.0,148.5,204.0, Saiyan ,42.38,140.0,56.0,gohan (adult) and videl
PT-1698,0.0,225.7,1314.0,Human,68.58,147.0,58.0,lord slug   
PT-1699,35.0,106.8,880.0,Namekian,30.1,0.0,101.0,zarbon
PT-1700,74.0,181.0,450.0,Majin,65.78,101.0,44.0,raditz
PT-1701,47.0,105.0,241.0,Saiyan,36.78,83.0,,nappa
PT-1702,60.0,86.0,927.0,Majin,48.56,79.0,92.0,piccolo
PT-1703,73.0,190.1,656.0,Saiyan,43.85,66.0,81.0,frieza
PT-1704,23.0,7.1,205.0,Saiyan,36.67,34.0,0.0,gohan (adult) and videl   
PT-1705,75.0,118.0,429.0,Majin,55.87,64.0,98.0,piccolo
PT-1706,108.0,247.8,3215.0,Majin,66.55,71.0,159.0,krillin
PT-1707,61.0,115.9,,Saiyan,36.18,133.0,104.0,yamcha
PT-1708,75.0,153.2,316.0,Frieza ,43.98,125.0,0.0,dodoria
PT-1709,90.0,279.9,269.0,Saiyan,69.49,,178.0,  krillin  
PT-1710,67.0,151.8,1427.0,Frieza,40.69,98.0,24.0,vegeta
PT-1711,58.0,196.6,819.0,,48.33,92.0,27.0, tien 
PT-1712,,83.6,1146.0,Frieza,22.04,143.0,78.0,   tien
PT-1713,83.0,216.4,572.0,Namekian,61.27,131.0,106.0,lord slug
PT-1714,68.0,246.4,1046.0,Frieza,41.71,118.0,81.0,nenhum 
PT-1715,50.0,141.8,296.0,Human,32.29,72.0,42.0,piccolo
PT-1716,73.0,143.7,543.0,,43.5,71.0,134.0,raditz
PT-1717,58.0,180.8,585.0,Saiyan,38.77,132.0,69.0,gohan (kid)
PT-1718,59.0,123.0,1129.0,Majin,46.84,103.0,9.0,hercule
PT-1719,82.0,202.2,597.0,Saiyan,53.36,62.0,137.0,captain ginyu
PT-1720,43.0,127.4,339.0,Frieza,28.44,83.0,69.0,frieza
PT-1721,,137.5,512.0,Saiyan,56.18,136.0,138.0,frieza
PT-1722,42.0,57.8,180.0,,27.65,0.0,82.0,pan
PT-1723,57.0,149.4,122.0,Human,47.95,39.0,166.0,krillin
PT-1724,108.0,207.3,811.0,Namekian,69.82,131.0,,yamcha
PT-1725,93.0,173.0,394.0,   Frieza   ,57.01,27.0,96.0,vegeta
PT-1726,72.0,134.0,421.0,Saiyan,50.97,17.0,109.0,dodoria
PT-1727,51.0,134.9,811.0,  Human  ,54.42,60.0,54.0,yamcha
PT-1728,59.0,179.7,1139.0,Saiyan,42.34,97.0,103.0,beerus
PT-1729,71.0,197.5,679.0,Majin,40.85,108.0,0.0,android 16
PT-1730,71.0,162.3,1567.0,Majin,53.03,150.0,77.0,pan
PT-1731,68.0,130.9,-342.0,   Saiyan,38.14,88.0,73.0,jaco
PT-1732,69.0,113.3,591.0,Saiyan,45.92,70.0,73.0,captain ginyu
PT-1733,66.0,148.2,569.0,,41.61,31.0,41.0,turles
PT-1734,41.0,141.8,228.0,Saiyan,30.79,47.0,95.0,lord slug
PT-1735,60.0,168.2,874.0,   Majin   ,42.0,106.0,52.0,nappa
PT-1736,88.0,190.9,114.0,Saiyan,62.4,131.0,100.0,android 16
PT-1737,43.0,107.5,347.0,Frieza,46.05,75.0,59.0,jaco
PT-1738,66.0,172.7,500.0,Frieza,53.81,105.0,96.0,majin buu
PT-1739,54.0,141.5,307.0,Frieza,44.29,124.0,125.0,cell
PT-1740,72.0,172.1,376.0,Human,46.74,91.0,88.0,raditz
PT-1741,62.0,191.3,1486.0,Saiyan,25.94,134.0,107.0,gotenks
PT-1742,100.0,283.7,,Majin,62.94,81.0,106.0,vegeta
PT-1743,80.0,273.6,327.0,Majin,33.77,91.0,66.0,android 18
PT-1744,44.0,122.2,372.0,Frieza,22.21,46.0,55.0,android 16
PT-1745,,142.7,229.0,Saiyan,51.91,128.0,77.0,   captain ginyu  
PT-1746,55.0,99.4,752.0,Saiyan  ,44.12,33.0,91.0,yamcha
PT-1747,,145.5,424.0,Frieza,39.59,64.0,75.0,  cell  
PT-1748,76.0,176.9,151.0,Namekian,62.68,16.0,51.0,raditz
PT-1749,60.0,153.2,523.0,Saiyan,47.7,102.0,63.0,raditz
PT-1750,88.0,248.4,641.0,Majin,53.2,150.0,31.0,yamcha
PT-1751,300.0,106.7,878.0, Saiyan  ,53.09,110.0,61.0,android 18
PT-1752,,152.9,472.0,Human,55.72,109.0,71.0,  yamcha
PT-1753,57.0,161.5,394.0,Saiyan,46.9,,142.0,nappa
PT-1754,59.0,145.0,1623.0,Saiyan ,37.4,105.0,125.0,beerus
PT-1755,92.0,210.2,495.0,   Saiyan  ,52.4,128.0,53.0,  zarbon 
PT-1756,,126.2,759.0,Saiyan,41.63,124.0,96.0,   beerus 
PT-1757,104.0,230.9,356.0,Human,61.26,,112.0,dodoria
PT-1758,115.0,330.7,745.0,Saiyan,57.6,114.0,,piccolo
PT-1759,49.0,166.2,206.0,Human,36.97,72.0,58.0,majin buu
PT-1760,71.0,198.3,,Human,50.48,73.0,66.0,nappa
PT-1761,46.0,100.4,239.0,Majin,22.53,4.0,137.0,gohan (future)
PT-1762,54.0,142.9,343.0,Human,31.49,24.0,51.0,raditz
