id_patrulheiro,nivel,tempo_jogo_horas,medalhas_pt,raca,quest_sucess,ki_maximo,stamina_maxima,mentor_atual
PT-1758,115,330.7,745,Saiyan,57.6,114,101,piccolo
PT-1759,49,166.2,206,Human,36.97,72,58,majin buu
PT-1760,71,198.3,373,Human,50.48,73,66,nappa
PT-1761,46,100.4,239,Majin,22.53,4,137,gohan (future)
PT-1762,54,142.9,343,Human,31.49,24,51,raditz
PT-1763,57,173.6,1043,Saiyan,38.75,85,84,gohan (adult) and videl
PT-1764,49,99.0,341,Saiyan,39.18,105,0,dodoria
PT-1765,49,137.4,758,Namekian,35.65,70,97,gotenks
PT-1766,67,121.5,1225,Namekian,44.64,194,124,piccolo
PT-1767,46,82.3,485,Frieza,32.75,30,20,android 18
PT-1768,87,166.1,894,Frieza,43.2,117,70,yamcha
PT-1769,52,85.1,678,Human,36.52,123,84,gohan (adult) and videl
PT-1770,126,428.2,528,Namekian,68.69,173,119,raditz
PT-1771,61,135.9,773,Saiyan,41.92,105,91,zarbon
PT-1772,71,155.3,1486,Majin,49.29,130,68,android 16
PT-1773,44,96.1,336,Frieza,40.95,67,135,dodoria
PT-1774,104,234.8,277,Majin,67.05,180,76,hercule
PT-1775,92,157.2,268,Saiyan,51.73,155,200,cell
PT-1776,76,130.4,895,Saiyan,37.79,57,133,yamcha
PT-1777,43,122.3,970,Saiyan,47.37,77,93,hercule
PT-1778,74,125.1,357,Saiyan,52.68,27,40,zarbon
PT-1779,48,172.8,137,Namekian,31.56,129,100,cooler
PT-1780,99,171.0,329,Majin,61.82,118,123,piccolo
PT-1781,86,246.3,685,Saiyan,62.94,153,5,zarbon
PT-1782,72,210.4,473,Majin,62.63,83,24,gohan (adult) and videl
PT-1783,21,28.3,549,Saiyan,30.4,0,59,pan
PT-1784,50,99.1,360,Human,48.48,175,60,pan
PT-1785,84,307.7,905,Saiyan,43.92,102,68,cell
PT-1786,94,217.5,605,Human,57.31,65,139,tien
PT-1787,92,243.1,701,Majin,54.12,149,59,zarbon
PT-1788,38,41.4,542,Majin,37.94,142,38,piccolo
PT-1789,76,176.0,675,Majin,63.29,83,57,cell
PT-1790,90,242.8,649,Saiyan,58.0,98,113,yamcha
PT-1791,37,119.5,282,Human,27.3,69,0,bardock
PT-1792,70,122.1,616,Saiyan,37.89,42,59,piccolo
PT-1793,75,209.2,792,Human,63.17,62,14,krillin
PT-1794,64,183.3,985,Human,49.71,152,62,gotenks
PT-1795,33,65.3,632,Human,36.78,51,82,piccolo
PT-1796,63,100.5,276,Frieza,42.45,47,104,krillin
PT-1797,63,119.7,303,Saiyan,47.34,62,45,frieza
PT-1798,67,184.1,380,Namekian,38.9,127,98,gohan (future)
PT-1799,59,160.2,552,Saiyan,46.7,0,64,raditz
PT-1800,61,166.7,458,Human,35.0,89,127,vegeta
PT-1801,69,147.0,251,Namekian,44.73,184,73,raditz
PT-1802,79,212.2,250,Majin,46.46,174,0,frieza
PT-1803,64,166.4,140,Namekian,20.0,104,111,nappa
PT-1804,62,155.5,76,Majin,42.03,132,55,cooler
PT-1805,72,173.5,455,Saiyan,41.61,140,69,dodoria
PT-1806,32,47.7,1983,Frieza,31.12,51,66,pan
PT-1807,80,251.5,1448,Frieza,52.01,131,29,android 16
PT-1808,70,144.6,274,Saiyan,62.14,158,82,cell
PT-1809,71,174.3,539,Saiyan,50.84,36,101,dodoria
PT-1810,89,153.6,205,Saiyan,58.27,124,107,gohan (kid)
PT-1811,31,83.1,224,Namekian,36.36,69,28,gohan (kid)
PT-1812,31,92.3,240,Frieza,39.37,59,91,captain ginyu
PT-1813,75,154.6,430,Namekian,53.63,91,43,piccolo
PT-1814,70,233.9,442,Saiyan,50.25,95,54,yamcha
PT-1815,73,202.2,573,Saiyan,54.89,101,76,vegeta
PT-1816,61,111.4,734,Human,24.99,124,85,yamcha
PT-1817,83,202.8,403,Saiyan,69.91,115,75,raditz
PT-1818,89,200.2,504,Saiyan,68.32,94,141,captain ginyu
PT-1819,80,292.8,256,Saiyan,53.74,60,98,hercule
PT-1820,65,136.1,220,Saiyan,34.7,63,79,raditz
PT-1821,28,38.2,200,Saiyan,40.88,63,60,hercule
PT-1822,85,185.1,727,Majin,48.45,70,119,krillin
PT-1823,94,181.2,402,Saiyan,61.87,143,105,zamasu
PT-1824,83,242.2,160,Saiyan,42.94,114,16,captain ginyu
PT-1825,52,97.5,474,Human,58.61,117,110,dodoria
PT-1826,83,161.0,233,Frieza,41.66,71,93,android 16
PT-1827,87,223.3,1334,Majin,55.35,66,118,dodoria
PT-1828,101,326.8,348,Human,43.42,156,84,vegeta
PT-1829,52,168.3,742,Majin,40.47,77,0,vegeta
PT-1830,65,165.7,947,Majin,42.6,74,0,bardock
PT-1831,85,168.4,278,Human,63.1,126,52,turles
PT-1832,71,103.0,516,Human,45.0,113,100,captain ginyu
PT-1833,48,158.3,687,Human,48.31,18,116,gotenks
PT-1834,78,213.5,528,Human,43.01,148,97,yamcha
PT-1835,82,208.2,612,Saiyan,50.54,79,45,captain ginyu
PT-1836,72,241.8,222,Saiyan,46.7,156,49,zarbon
PT-1837,74,150.3,687,Saiyan,53.56,36,136,nappa
PT-1838,65,185.7,368,Saiyan,48.95,95,23,whis
PT-1839,100,201.7,608,Human,65.78,103,184,gotenks
PT-1840,52,68.9,856,Human,42.93,0,141,beerus
PT-1841,58,144.7,736,Saiyan,48.49,103,156,android 18
PT-1842,70,158.3,607,Saiyan,40.82,9,94,vegeta
PT-1843,88,316.1,724,Saiyan,58.31,89,78,majin buu
PT-1844,40,77.8,745,Majin,48.87,106,72,tien
PT-1845,44,134.1,1209,Saiyan,24.16,44,97,turles
PT-1846,29,102.8,483,Saiyan,35.51,17,24,krillin
PT-1847,71,200.0,544,Saiyan,53.81,119,36,gohan (adult) and videl
PT-1848,48,143.7,862,Human,50.89,58,52,cell
PT-1849,62,181.9,367,Saiyan,50.61,63,43,tien
PT-1850,83,173.0,221,Human,54.0,147,138,yamcha
PT-1851,57,102.9,662,Human,46.24,29,45,zarbon
PT-1852,75,159.1,435,Frieza,44.12,72,86,gohan (kid)
PT-1853,64,212.6,239,Human,42.5,116,114,turles
PT-1854,83,200.4,665,Saiyan,42.51,47,139,piccolo
PT-1855,80,171.8,1163,Saiyan,63.9,165,94,zarbon
PT-1856,56,104.7,185,Majin,46.0,66,85,raditz
PT-1857,67,148.7,910,Saiyan,39.47,119,36,yamcha
PT-1858,91,299.2,108,Frieza,58.57,138,135,raditz
PT-1859,78,158.4,388,Human,60.47,86,135,turles
PT-1860,42,135.6,1487,Saiyan,44.74,44,0,lord slug
PT-1861,83,224.0,405,Saiyan,45.78,95,159,whis
PT-1862,48,142.3,520,Frieza,20.0,97,36,vegeta
PT-1863,98,189.3,779,Frieza,62.36,69,122,raditz
PT-1864,90,225.3,176,Namekian,48.91,54,96,krillin
PT-1865,76,135.0,515,Saiyan,55.38,150,81,dodoria
PT-1866,73,156.5,512,Majin,56.8,59,73,krillin
PT-1867,66,212.2,1506,Saiyan,55.31,97,36,krillin
PT-1868,84,214.2,235,Saiyan,67.56,89,110,cooler
PT-1869,63,109.5,392,Human,55.09,74,63,yamcha
PT-1870,75,227.8,282,Frieza,64.0,147,30,frieza
PT-1871,87,161.4,265,Saiyan,65.83,96,49,frieza
PT-1872,59,145.7,969,Human,55.33,63,20,lord slug
PT-1873,58,209.6,501,Saiyan,42.87,66,50,vegeta
PT-1874,46,132.5,353,Saiyan,28.09,47,82,cell
PT-1875,49,149.8,361,Saiyan,59.46,42,36,vegeta
PT-1876,33,68.1,351,Namekian,33.7,36,92,tien
PT-1877,85,240.2,371,Saiyan,63.83,165,85,gohan (kid)
PT-1878,106,310.9,231,Human,58.0,143,93,krillin
PT-1879,99,266.4,422,Saiyan,67.31,95,100,dodoria
PT-1880,37,78.2,397,Human,20.0,99,112,lord slug
PT-1881,84,252.3,313,Saiyan,50.32,34,34,hercule
PT-1882,98,199.3,541,Saiyan,58.41,163,165,raditz
PT-1883,61,218.2,569,Human,48.1,131,111,tien
PT-1884,72,126.8,353,Human,57.38,177,80,piccolo
PT-1885,30,44.6,452,Frieza,23.25,94,98,hit
PT-1886,75,252.0,1799,Saiyan,55.28,107,70,gohan (kid)
PT-1887,49,87.9,1759,Human,49.41,121,76,zarbon
PT-1888,74,123.2,262,Frieza,68.37,64,60,tien
PT-1889,39,124.0,285,Saiyan,41.25,45,96,hercule
PT-1890,81,131.7,261,Namekian,48.72,92,58,zarbon
PT-1891,90,170.6,929,Frieza,45.83,157,91,tien
PT-1892,54,154.4,388,Namekian,56.23,39,95,dodoria
PT-1893,47,93.7,569,Human,44.7,29,105,lord slug
PT-1894,27,68.2,1633,Majin,30.62,61,16,dodoria
PT-1895,65,101.0,490,Human,33.04,111,106,gohan (future)
PT-1896,58,153.8,753,Human,35.75,48,31,broly
PT-1897,39,67.4,673,Frieza,40.65,88,0,captain ginyu
PT-1898,79,123.3,346,Saiyan,54.43,148,55,jaco
PT-1899,61,177.4,930,Majin,28.83,127,106,gohan (adult) and videl
PT-1900,48,129.3,296,Human,44.26,83,63,vegeta
PT-1901,59,114.1,1101,Saiyan,31.05,74,50,majin buu
PT-1902,91,187.7,346,Human,67.23,172,96,captain ginyu
PT-1903,82,297.2,370,Majin,54.47,96,88,frieza
PT-1904,67,210.3,256,Human,43.09,121,102,captain ginyu
PT-1905,82,194.8,283,Namekian,60.72,174,23,gohan (adult) and videl
PT-1906,47,122.5,381,Saiyan,41.63,101,59,whis
PT-1907,71,154.0,115,Frieza,59.0,47,85,nappa
PT-1908,73,210.2,428,Human,49.84,39,26,android 18
PT-1909,61,183.3,363,Majin,45.51,67,18,android 18
PT-1910,79,281.2,792,Saiyan,49.32,122,71,broly
PT-1911,54,109.3,635,Saiyan,43.7,91,68,zarbon
PT-1912,80,166.3,322,Frieza,65.58,182,86,piccolo
PT-1913,81,147.7,374,Saiyan,48.38,112,64,piccolo
PT-1914,12,5.0,428,Saiyan,29.98,27,15,krillin
PT-1915,94,200.7,1202,Majin,50.56,60,80,tien
PT-1916,9,13.6,301,Majin,20.0,84,48,gohan (kid)
PT-1917,58,122.8,320,Namekian,44.86,76,120,tien
PT-1918,91,318.8,250,Majin,59.36,43,5,broly
PT-1919,64,117.8,203,Frieza,44.72,82,100,nappa
PT-1920,41,68.0,592,Human,24.43,23,54,vegeta
PT-1921,48,131.6,557,Human,41.63,51,85,majin buu
PT-1922,91,273.4,1064,Namekian,58.53,103,141,gohan (kid)
PT-1923,32,80.2,920,Majin,25.69,19,22,lord slug
PT-1924,93,268.9,2076,Saiyan,46.37,85,133,gohan (adult) and videl
PT-1925,69,166.1,471,Saiyan,45.58,55,28,nappa
PT-1926,46,59.1,421,Human,43.62,38,67,dodoria
PT-1927,58,135.8,226,Majin,46.53,36,61,nappa
PT-1928,50,99.2,748,Human,32.95,51,67,zarbon
PT-1929,87,240.1,529,Majin,55.9,64,51,cooler
PT-1930,85,164.8,728,Namekian,61.1,121,107,nappa
PT-1931,36,98.2,249,Saiyan,25.02,67,119,dodoria
PT-1932,62,203.5,608,Human,45.31,127,35,captain ginyu
PT-1933,53,80.6,557,Human,51.92,148,75,krillin
PT-1934,96,136.8,536,Saiyan,48.2,134,131,yamcha
PT-1935,43,86.9,327,Human,46.44,82,48,frieza
PT-1936,102,305.5,1006,Human,73.75,141,156,krillin
PT-1937,69,174.9,1686,Majin,45.82,104,61,cell
PT-1938,47,135.7,253,Human,36.06,70,58,beerus
PT-1939,56,126.6,759,Saiyan,50.66,74,29,majin buu
PT-1940,54,94.6,88,Human,40.11,32,73,gohan (kid)
PT-1941,45,128.5,736,Namekian,20.0,100,62,zarbon
PT-1942,72,136.5,160,Human,48.01,86,106,android 16
PT-1943,45,148.8,360,Saiyan,41.76,124,36,android 16
PT-1944,26,46.3,224,Frieza,36.32,87,21,bardock
PT-1945,62,128.8,433,Saiyan,37.75,55,92,dodoria
PT-1946,34,77.0,815,Saiyan,31.44,107,110,raditz
PT-1947,55,135.9,162,Saiyan,49.82,0,94,nappa
PT-1948,52,151.2,397,Majin,40.32,149,140,whis
PT-1949,53,119.7,362,Namekian,28.97,19,89,android 18
PT-1950,110,375.1,1272,Saiyan,73.9,138,128,turles
PT-1951,71,213.6,638,Majin,46.69,104,107,lord slug
PT-1952,75,255.8,243,Majin,58.73,135,142,gohan (future)
PT-1953,34,85.1,371,Namekian,22.44,44,103,captain ginyu
PT-1954,57,170.7,1253,Frieza,41.83,0,27,jaco
PT-1955,74,202.1,756,Majin,53.68,76,114,broly
PT-1956,50,141.3,284,Saiyan,39.3,61,76,gotenks
PT-1957,88,171.4,420,Saiyan,45.74,18,84,pan
PT-1958,46,101.3,428,Frieza,20.0,69,0,captain ginyu
PT-1959,64,90.0,357,Human,57.79,38,13,lord slug
PT-1960,58,67.1,177,Human,45.18,102,56,frieza
PT-1961,73,213.1,328,Frieza,58.53,79,23,hercule
PT-1962,57,100.1,1134,Namekian,50.23,154,56,majin buu
PT-1963,65,165.7,392,Majin,50.77,72,104,majin buu
PT-1964,65,170.3,463,Namekian,43.43,99,52,zarbon
PT-1965,55,98.5,536,Saiyan,45.92,65,72,hercule
PT-1966,80,254.4,1865,Majin,63.46,29,43,broly
PT-1967,75,165.8,495,Frieza,50.66,82,94,android 18
PT-1968,68,211.3,950,Saiyan,62.41,115,98,dodoria
PT-1969,61,164.8,344,Saiyan,32.4,103,16,turles
PT-1970,86,182.3,422,Majin,41.54,87,60,hercule
PT-1971,65,113.9,496,Human,53.9,24,25,dodoria
PT-1972,64,167.1,310,Saiyan,39.05,107,95,cooler
PT-1973,72,157.4,436,Saiyan,65.15,104,87,cell
PT-1974,104,219.8,840,Saiyan,72.3,147,101,cell
PT-1975,43,166.6,305,Saiyan,49.9,53,55,gohan (kid)
PT-1976,85,158.7,493,Namekian,61.08,31,102,gohan (kid)
PT-1977,32,90.0,754,Human,25.43,77,66,broly
PT-1978,74,145.7,300,Majin,36.33,89,62,pan
PT-1979,102,361.6,951,Saiyan,72.76,167,76,vegeta
PT-1980,80,134.9,515,Saiyan,40.0,95,84,whis
PT-1981,73,154.1,446,Saiyan,61.88,87,74,dodoria
PT-1982,59,116.4,148,Namekian,48.96,94,154,piccolo
PT-1983,71,132.5,394,Frieza,47.79,63,64,lord slug
PT-1984,65,199.8,616,Saiyan,49.54,56,87,krillin
PT-1985,54,108.2,1404,Frieza,45.32,69,86,yamcha
PT-1986,64,140.9,693,Saiyan,43.98,44,131,jaco
PT-1987,74,175.9,968,Saiyan,61.01,80,49,captain ginyu
PT-1988,55,141.6,239,Majin,53.13,152,122,raditz
PT-1989,54,76.9,457,Saiyan,42.85,115,62,dodoria
PT-1990,43,80.8,1025,Frieza,32.4,77,160,cooler
PT-1991,78,150.9,289,Saiyan,61.65,154,99,android 18
PT-1992,81,204.5,879,Majin,36.22,62,38,nappa
PT-1993,75,133.9,765,Saiyan,53.55,190,75,vegeta
PT-1994,89,314.3,581,Saiyan,61.52,83,146,frieza
PT-1995,72,169.4,405,Saiyan,42.17,168,84,android 18
PT-1996,78,189.2,273,Frieza,58.99,172,82,whis
PT-1997,76,163.1,1430,Human,50.19,21,112,vegeta
PT-1998,68,115.6,720,Human,42.83,143,64,broly
PT-1999,59,148.1,604,Saiyan,51.31,66,63,bojack
PT-2000,114,226.4,385,Saiyan,56.91,98,72,nappa
PT-2001,61,104.1,504,Saiyan,51.35,100,142,krillin
PT-2002,57,163.2,544,Majin,26.94,35,21,cooler
PT-2003,79,190.3,626,Saiyan,53.89,113,92,beerus
PT-2004,75,235.6,766,Saiyan,50.35,52,102,krillin
PT-2005,42,95.2,308,Human,32.48,71,59,piccolo
PT-2006,92,216.9,204,Human,59.92,157,44,android 16
PT-2007,68,138.7,518,Saiyan,46.56,100,38,gohan (adult) and videl
PT-2008,48,94.6,173,Saiyan,47.64,54,85,tien
PT-2009,94,267.7,406,Saiyan,62.08,127,65,nappa
PT-2010,83,158.6,363,Majin,56.82,40,5,raditz
PT-2011,45,128.7,662,Saiyan,40.33,32,77,gohan (future)
PT-2012,106,258.9,1619,Majin,58.62,98,69,cell
PT-2013,83,131.7,153,Saiyan,50.79,128,113,dodoria
PT-2014,70,243.6,1929,Frieza,49.99,102,71,turles
PT-2015,102,248.6,428,Frieza,59.41,133,91,frieza
PT-2016,73,227.0,607,Saiyan,58.09,87,83,whis
PT-2017,69,158.8,2387,Human,48.35,54,33,raditz
PT-2018,57,170.7,896,Saiyan,45.81,135,37,krillin
PT-2019,82,179.6,505,Namekian,41.58,68,77,zarbon
PT-2020,80,186.6,475,Human,59.55,111,40,piccolo
PT-2021,70,205.0,154,Human,43.35,82,108,gotenks
PT-2022,54,137.3,515,Saiyan,33.26,96,56,captain ginyu
PT-2023,73,141.3,819,Saiyan,62.37,64,23,gohan (kid)
PT-2024,69,265.4,428,Human,53.18,127,56,hercule
PT-2025,43,111.9,997,Human,45.02,120,64,captain ginyu
PT-2026,41,122.8,972,Namekian,40.04,102,41,captain ginyu
PT-2027,81,219.8,335,Namekian,51.65,101,103,piccolo
PT-2028,18,31.8,1283,Human,24.96,27,66,zamasu
PT-2029,74,236.5,506,Human,55.83,200,178,android 16
PT-2030,60,162.6,508,Frieza,53.06,38,118,turles
PT-2031,96,210.7,523,Majin,57.85,142,32,majin buu
PT-2032,60,89.8,514,Namekian,60.58,91,58,captain ginyu
PT-2033,83,193.6,102,Frieza,51.62,94,77,krillin
PT-2034,62,172.2,441,Saiyan,33.65,87,96,android 16
PT-2035,72,203.7,217,Majin,35.03,67,43,tien
PT-2036,85,139.1,1307,Human,40.5,115,68,goku
PT-2037,61,148.1,1276,Saiyan,41.09,91,23,raditz
PT-2038,90,212.8,822,Human,54.14,200,69,vegeta
PT-2039,50,155.9,427,Saiyan,45.46,113,42,frieza
PT-2040,76,149.5,269,Human,50.17,111,71,captain ginyu
PT-2041,88,227.4,332,Saiyan,61.95,123,44,android 16
PT-2042,83,273.4,1581,Majin,53.56,170,127,hercule
PT-2043,108,365.3,325,Human,63.31,78,124,majin buu
PT-2044,55,102.3,120,Human,37.38,67,11,whis
PT-2045,42,136.8,914,Saiyan,48.18,0,60,dodoria
PT-2046,50,145.0,1212,Human,27.75,92,2,captain ginyu
PT-2047,83,275.5,1333,Saiyan,55.61,130,142,broly
PT-2048,80,126.6,919,Saiyan,50.55,54,151,gohan (kid)
PT-2049,72,206.8,1013,Saiyan,55.05,145,78,raditz
PT-2050,48,122.6,509,Namekian,39.03,40,29,krillin
PT-2051,85,191.1,142,Saiyan,54.07,84,63,lord slug
PT-2052,46,116.0,501,Human,36.27,72,44,cell
PT-2053,93,226.6,715,Namekian,68.35,168,91,gohan (kid)
PT-2054,127,334.1,454,Saiyan,70.82,97,174,yamcha
PT-2055,77,122.1,442,Namekian,66.56,103,122,krillin
PT-2056,82,182.3,276,Saiyan,54.98,127,126,dodoria
PT-2057,60,121.0,270,Saiyan,44.17,101,79,piccolo
PT-2058,34,115.5,1485,Saiyan,32.44,81,8,hercule
PT-2059,58,199.2,1517,Human,47.71,107,40,jaco
PT-2060,48,99.7,492,Frieza,34.49,46,66,hercule
PT-2061,41,74.5,583,Human,37.57,130,11,turles
PT-2062,104,196.1,274,Human,61.67,109,115,bojack
PT-2063,75,186.3,725,Saiyan,52.6,80,115,lord slug
PT-2064,78,243.8,1416,Frieza,54.0,146,106,frieza
PT-2065,64,199.9,197,Human,48.82,56,95,gohan (adult) and videl
PT-2066,67,86.8,651,Saiyan,47.56,96,2,frieza
PT-2067,89,131.8,681,Frieza,68.15,72,146,zarbon
PT-2068,69,127.3,676,Saiyan,50.98,186,16,krillin
PT-2069,81,288.6,1320,Saiyan,73.25,187,81,android 18
PT-2070,66,161.2,1672,Saiyan,46.8,78,101,beerus
PT-2071,63,171.8,428,Saiyan,52.87,101,88,cell
PT-2072,42,93.5,738,Majin,30.99,64,8,vegeta
PT-2073,30,105.8,518,Human,43.21,40,7,android 18
PT-2074,65,159.1,337,Frieza,40.37,87,87,gohan (adult) and videl
PT-2075,71,243.3,580,Saiyan,52.05,85,100,majin buu
PT-2076,44,138.1,737,Human,35.48,4,17,dodoria
PT-2077,69,173.1,561,Majin,51.22,96,94,nappa
PT-2078,71,205.5,290,Human,46.52,85,19,vegeta
PT-2079,27,56.9,373,Human,24.49,64,74,whis
PT-2080,52,134.6,375,Human,38.63,68,31,piccolo
PT-2081,78,127.9,297,Human,63.53,78,88,turles
PT-2082,78,165.7,595,Namekian,54.94,127,81,piccolo
PT-2083,47,97.0,633,Saiyan,28.49,89,109,bardock
PT-2084,73,93.2,887,Human,57.96,144,91,zarbon
PT-2085,90,137.9,295,Human,48.87,122,69,lord slug
PT-2086,86,166.5,348,Saiyan,60.35,91,105,lord slug
PT-2087,68,169.4,1252,Saiyan,51.63,109,163,hercule
PT-2088,61,164.4,446,Frieza,49.33,0,102,hercule
PT-2089,57,128.7,502,Saiyan,57.63,160,68,krillin
PT-2090,79,292.3,444,Saiyan,44.97,104,52,gohan (kid)
PT-2091,74,273.4,972,Human,54.49,177,57,raditz
PT-2092,83,133.8,995,Saiyan,63.28,62,115,cell
PT-2093,73,192.6,961,Saiyan,44.05,44,46,cell
PT-2094,86,218.6,501,Saiyan,48.43,113,90,gohan (kid)
PT-2095,72,224.8,292,Saiyan,46.5,102,138,hercule
PT-2096,86,184.6,1564,Saiyan,57.0,112,96,gohan (kid)
PT-2097,87,246.4,824,Namekian,43.52,107,48,nappa
PT-2098,54,103.6,375,Saiyan,46.01,48,155,vegeta
PT-2099,34,87.7,1158,Saiyan,22.33,0,124,majin buu
PT-2100,101,309.9,357,Human,70.75,122,121,krillin
PT-2101,75,209.6,1149,Saiyan,54.11,39,134,beerus
PT-2102,36,116.3,1196,Saiyan,49.71,4,45,cell
PT-2103,56,97.2,283,Saiyan,47.75,60,98,cooler
PT-2104,85,161.7,699,Saiyan,51.56,115,73,raditz
PT-2105,64,110.3,788,Saiyan,39.21,161,21,hercule
PT-2106,60,116.1,2366,Saiyan,45.91,117,176,broly
PT-2107,98,160.5,316,Namekian,58.96,166,42,captain ginyu
PT-2108,49,98.5,1164,Frieza,49.09,95,76,gohan (kid)
PT-2109,54,136.1,498,Namekian,34.17,88,79,vegeta
PT-2110,74,187.6,234,Saiyan,65.77,189,102,zarbon
PT-2111,78,181.2,459,Majin,61.4,39,81,gohan (kid)
PT-2112,80,145.1,493,Human,50.37,77,83,cell
PT-2113,88,243.5,261,Saiyan,69.58,87,97,nappa
PT-2114,74,120.9,594,Frieza,43.33,125,101,gohan (adult) and videl
PT-2115,80,269.9,875,Majin,53.64,55,86,dodoria
PT-2116,65,69.4,568,Saiyan,35.79,113,73,android 18
PT-2117,71,174.0,356,Frieza,63.17,110,27,jaco
PT-2118,72,242.3,451,Saiyan,35.62,120,161,zarbon
PT-2119,74,152.3,491,Human,38.08,121,103,piccolo
PT-2120,85,216.3,561,Saiyan,48.92,160,98,frieza
PT-2121,81,248.4,959,Saiyan,62.98,93,62,captain ginyu
PT-2122,71,138.9,580,Frieza,56.04,108,40,hercule
PT-2123,54,159.5,212,Human,42.58,44,102,turles
PT-2124,71,244.7,352,Saiyan,56.55,48,73,lord slug
PT-2125,69,241.2,544,Majin,46.68,156,103,gohan (future)
PT-2126,74,184.9,967,Namekian,52.98,57,28,gohan (kid)
PT-2127,114,244.8,1074,Frieza,78.81,147,172,raditz
PT-2128,60,182.1,1429,Frieza,42.03,99,108,gohan (kid)
PT-2129,78,192.2,533,Frieza,45.07,139,81,android 16
PT-2130,91,202.3,779,Human,60.16,36,112,raditz
PT-2131,72,155.6,206,Saiyan,54.72,123,110,tien
PT-2132,117,236.0,638,Frieza,67.68,121,58,bardock
PT-2133,62,143.8,258,Saiyan,52.83,56,141,gohan (kid)
PT-2134,76,125.6,475,Saiyan,48.79,81,103,raditz
PT-2135,54,102.3,3035,Saiyan,42.62,115,40,nappa
PT-2136,63,109.2,591,Saiyan,48.2,110,30,yamcha
PT-2137,75,256.9,293,Human,52.3,85,122,krillin
PT-2138,87,133.7,629,Frieza,67.71,54,99,gohan (kid)
PT-2139,76,131.5,361,Human,53.36,48,103,nappa
PT-2140,95,211.9,277,Human,55.57,136,98,gohan (adult) and videl
PT-2141,68,144.8,1740,Saiyan,51.42,33,37,zarbon
PT-2142,63,236.5,935,Majin,53.27,76,94,lord slug
PT-2143,124,436.4,606,Saiyan,75.79,200,109,lord slug
PT-2144,78,190.8,390,Saiyan,56.95,111,84,hercule
PT-2145,56,113.5,409,Human,30.42,104,164,whis
PT-2146,56,129.0,1243,Human,22.46,32,104,captain ginyu
PT-2147,51,112.5,592,Saiyan,50.6,22,103,tien
PT-2148,89,172.6,78,Saiyan,59.11,133,200,krillin
PT-2149,63,109.1,2106,Saiyan,45.03,69,89,piccolo
PT-2150,73,145.6,550,Human,54.75,135,86,gotenks
PT-2151,69,190.2,605,Saiyan,63.02,91,51,frieza
PT-2152,85,181.5,946,Saiyan,65.31,200,71,yamcha
PT-2153,53,79.4,651,Namekian,48.9,54,0,yamcha
PT-2154,48,103.3,771,Majin,32.11,84,95,beerus
PT-2155,74,194.8,382,Saiyan,43.55,57,31,captain ginyu
PT-2156,82,127.6,236,Human,33.71,141,124,piccolo
PT-2157,77,113.2,583,Saiyan,55.87,113,82,beerus
PT-2158,54,100.9,1163,Saiyan,50.47,39,73,lord slug
PT-2159,84,181.2,334,Majin,63.12,89,87,dodoria
PT-2160,55,179.7,318,Saiyan,47.4,133,124,dodoria
PT-2161,60,206.7,1025,Saiyan,42.77,132,120,android 16
PT-2162,51,111.9,375,Namekian,35.89,18,65,nappa
PT-2163,96,240.0,385,Majin,51.8,92,61,nenhum
PT-2164,83,303.2,394,Frieza,51.89,173,125,hercule
PT-2165,82,236.2,474,Namekian,44.98,93,48,android 18
PT-2166,95,179.0,192,Saiyan,72.05,117,34,cell
PT-2167,126,196.7,357,Human,59.98,176,138,zamasu
PT-2168,36,75.9,566,Saiyan,32.82,10,104,krillin
PT-2169,55,141.4,563,Human,26.51,40,52,krillin
PT-2170,58,95.1,987,Saiyan,45.57,67,87,hercule
PT-2171,53,110.3,1486,Saiyan,41.18,125,50,piccolo
PT-2172,48,128.0,1221,Saiyan,36.35,113,92,cell
PT-2173,64,148.2,853,Majin,38.14,114,119,captain ginyu
PT-2174,46,109.0,451,Saiyan,38.42,65,52,nappa
PT-2175,77,197.9,339,Human,46.44,141,43,raditz
PT-2176,71,198.9,498,Namekian,47.31,85,21,hercule
PT-2177,80,151.5,700,Majin,67.66,121,123,piccolo
PT-2178,80,110.6,807,Saiyan,53.38,134,41,yamcha
PT-2179,82,268.5,716,Saiyan,57.06,167,102,zarbon
PT-2180,63,170.3,458,Frieza,41.48,82,105,yamcha
PT-2181,112,145.5,790,Human,58.52,109,88,android 18
PT-2182,75,138.8,1050,Saiyan,49.82,146,76,bojack
PT-2183,33,100.9,836,Frieza,53.23,115,93,majin buu
PT-2184,50,161.2,483,Saiyan,37.7,52,33,cooler
PT-2185,35,106.1,299,Saiyan,36.89,18,18,vegeta
PT-2186,70,176.8,295,Saiyan,41.37,139,70,hit
PT-2187,68,170.4,327,Saiyan,25.16,23,129,broly
PT-2188,61,136.5,575,Saiyan,38.08,15,137,gohan (adult) and videl
PT-2189,110,215.8,673,Human,83.05,111,103,raditz
PT-2190,81,210.3,211,Saiyan,57.16,99,58,yamcha
PT-2191,85,206.7,364,Human,67.13,56,132,piccolo
PT-2192,51,103.6,570,Majin,37.62,80,0,raditz
PT-2193,50,167.4,287,Namekian,21.15,81,75,tien
PT-2194,71,172.7,639,Saiyan,39.53,68,78,broly
PT-2195,73,108.8,410,Majin,52.38,170,133,piccolo
PT-2196,33,59.2,319,Saiyan,35.1,74,109,raditz
